id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
145610836,49a5a2e1-abb8-4034-abd5-ddebac667f8a,2023-01-01 10:08:40-08:00,2023-01-01,2023-01-01 18:08:40 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 21:47:46 UTC,2023-01-02 17:01:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145610836,https://inaturalist-open-data.s3.amazonaws.com/photos/250147260/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3516833333,-116.3824533333,3,,,,3,,,false,,,Encelia farinosa farinosa,Encelia farinosa farinosa,,Plantae,240497
145610969,6f7a4cb4-4874-4a9b-99bd-67309e86e691,2023-01-01 10:21:06-08:00,2023-01-01,2023-01-01 18:21:06 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 21:48:40 UTC,2023-01-03 16:11:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145610969,https://inaturalist-open-data.s3.amazonaws.com/photos/250147438/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.358975,-116.3920666667,5,,,,5,,open,false,,,Cylindropuntia ganderi ganderi,Cylindropuntia ganderi ganderi,,Plantae,314258
145611022,e7e1becb-1562-477a-af21-53456db11f33,2023-01-01 10:21:28-08:00,2023-01-01,2023-01-01 18:21:28 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 21:49:18 UTC,2025-10-14 01:51:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145611022,https://inaturalist-open-data.s3.amazonaws.com/photos/250147538/medium.jpg,,"","",5,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.359005,-116.392075,4,,,,4,,open,false,,,Teddybear Cholla,Cylindropuntia bigelovii,Teddybear Cholla,Plantae,49351
145611065,6f33771f-7fca-4641-94bd-a35e42ed9ce7,Sun Jan 01 2023 13:49:38 GMT -0800 (PST),2023-01-01,2023-01-01 21:49:38 UTC,Pacific Time (US & Canada),5489258,slughero333,Ezra,2023-01-01 21:49:47 UTC,2023-01-21 00:06:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145611065,https://inaturalist-open-data.s3.amazonaws.com/photos/252845152/medium.jpeg,,"",,1,0,false,333,Chula Vista,32.6381187439,-116.9457168579,59,,,,59,,open,false,,,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940
145611075,adfb63a3-014b-4fde-9625-15ceb7da0c45,2023-01-01 10:33:54-08:00,2023-01-01,2023-01-01 18:33:54 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 21:49:53 UTC,2023-01-09 23:17:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145611075,https://inaturalist-open-data.s3.amazonaws.com/photos/250147656/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.36247,-116.391845,4,,,,4,,,false,,,chinchweed,Pectis papposa papposa,chinchweed,Plantae,81182
145611539,ab968ebc-e4ee-413c-ae8a-9ce7082e21c8,Sun Jan 01 2023 13:52:49 GMT-0800 (PST),2023-01-01,2023-01-01 21:52:49 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 21:54:12 UTC,2023-01-13 08:25:02 UTC,research,,https://www.inaturalist.org/observations/145611539,https://static.inaturalist.org/photos/250151005/medium.jpg,,"","Found in quercus duff, bleeds white",1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8408233868,-117.0438666736,3,,,,3,,,false,,,golden milkcap,Lactarius alnicola,golden milkcap,Fungi,54599
145611702,b25f8d34-4ca0-4f64-9bbf-fb3f356646a7,2023-01-01 10:34:31-08:00,2023-01-01,2023-01-01 18:34:31 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 21:56:18 UTC,2023-01-09 23:17:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145611702,https://inaturalist-open-data.s3.amazonaws.com/photos/250149205/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.36245,-116.3918133333,4,,,,4,,,false,,,Emory's rockdaisy,Perityle emoryi,Emory's rockdaisy,Plantae,78445
145612375,f16336cc-e3fd-4d6f-ad70-2d4511bcfb2a,Sun Jan 01 2023 13:57:21 GMT-0800 (PST),2023-01-01,2023-01-01 21:57:21 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 22:02:51 UTC,2023-01-14 07:05:44 UTC,research,,https://www.inaturalist.org/observations/145612375,https://static.inaturalist.org/photos/250150309/medium.jpg,,"",,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8411636502,-117.0439761412,3,,,,3,,,false,,,Blushing Rosette,Abortiporus biennis,Blushing Rosette,Fungi,118041
145613526,86cf91e7-170b-44c3-8f82-967f0e3af82d,2023-01-01 10:42:49-08:00,2023-01-01,2023-01-01 18:42:49 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 22:12:27 UTC,2025-03-17 03:21:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145613526,https://inaturalist-open-data.s3.amazonaws.com/photos/250152167/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3633,-116.3908783333,4,,,,4,,,false,,,indigo-bush,Psorodendron schottii,indigo-bush,Plantae,1613593
145613557,64d1188a-a507-43a0-bc2e-9a6703a4152b,Sun Jan 01 2023 14:09:48 GMT-0800 (PST),2023-01-01,2023-01-01 22:09:48 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 22:12:47 UTC,2023-01-14 02:27:10 UTC,research,,https://www.inaturalist.org/observations/145613557,https://static.inaturalist.org/photos/250152231/medium.jpg,,"",Found in Quercus duff during rain,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8411272727,-117.0440070705,3,,,,3,,,false,,,California Mycena,Mycena californiensis,California Mycena,Fungi,337490
145613867,dbf5350b-2068-4263-9ddb-adafa2dde717,2023-01-01 10:52:19-08:00,2023-01-01,2023-01-01 18:52:19 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 22:16:18 UTC,2023-01-02 17:13:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145613867,https://inaturalist-open-data.s3.amazonaws.com/photos/250152684/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.361145,-116.3900833333,4,,,,4,,,false,,,Burrobush,Ambrosia dumosa,Burrobush,Plantae,75408
145614265,bb6b5a23-2c9a-47fc-9724-7bff26306ffe,2023-01-01 13:31:08,2023-01-01,2023-01-01 21:31:08 UTC,Pacific Time (US & Canada),994810,emmaranthaceae,Emma,2023-01-01 22:20:51 UTC,2023-01-09 23:17:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614265,https://inaturalist-open-data.s3.amazonaws.com/photos/250153445/medium.jpeg,,"",,3,0,false,2,"Borrego Springs, CA 92004, USA",33.3007555556,-116.3276722222,,,,,,,,false,gps,gps,Hairy Desertsunflower,Geraea canescens,Desert Sunflower,Plantae,77248
145614293,252705b9-1505-4240-bd26-7843bded0564,2023-01-01 13:59:23,2023-01-01,2023-01-01 21:59:23 UTC,Pacific Time (US & Canada),994810,emmaranthaceae,Emma,2023-01-01 22:21:06 UTC,2023-07-31 16:03:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614293,https://inaturalist-open-data.s3.amazonaws.com/photos/250153481/medium.jpeg,,"",,3,0,false,2,"San Diego County, US-CA, US",33.3055861111,-116.1979888889,,,,,,,,false,gps,gps,rush milkweed,Asclepias subulata,rush milkweed,Plantae,62291
145614519,80811258-1594-474c-9394-04d37b19f464,2023-01-01 13:54:20,2023-01-01,2023-01-01 21:54:20 UTC,Pacific Time (US & Canada),994810,emmaranthaceae,Emma,2023-01-01 22:22:37 UTC,2023-09-09 11:07:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614519,https://inaturalist-open-data.s3.amazonaws.com/photos/250153869/medium.jpeg,,"",,6,0,false,2,"Borrego Springs, CA 92004, USA",33.3043861111,-116.1983583333,,,,,,,open,false,gps,gps,California Barrel Cactus,Ferocactus cylindraceus,California Barrel Cactus,Plantae,54453
145614558,a7ff8b87-53d6-4f72-8496-87b20f2b931d,2023-01-01 10:51:33-08:00,2023-01-01,2023-01-01 18:51:33 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 22:23:10 UTC,2023-01-02 17:13:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614558,https://inaturalist-open-data.s3.amazonaws.com/photos/250153859/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3613133333,-116.390105,4,,,,4,,,false,,,desert lavender,Condea emoryi,desert lavender,Plantae,489286
145614564,4b533bec-18d9-4717-9657-39cd13762d24,2023-01-01 10:47:36-08:00,2023-01-01,2023-01-01 18:47:36 UTC,Pacific Time (US & Canada),386491,larryhendrickson,"Larry Hendrickson, California State Parks",2023-01-01 22:23:17 UTC,2026-01-16 23:15:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614564,https://inaturalist-open-data.s3.amazonaws.com/photos/250154139/medium.jpg,,"","",2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3012366667,-116.326645,4,,,,4,,,false,,,Annual Toothleaf,Stillingia spinulosa,Annual Toothleaf,Plantae,79221
145614751,c76b923a-3544-4e8f-8618-4f0546da11f0,2023-01-01 11:11:01-08:00,2023-01-01,2023-01-01 19:11:01 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 22:24:55 UTC,2025-04-03 04:17:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145614751,https://inaturalist-open-data.s3.amazonaws.com/photos/250154183/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3626033333,-116.408875,3,,,,3,,open,false,,,desert agave,Agave deserti,desert agave,Plantae,75296
145615155,28272362-233c-426a-a9ae-64b86799f27a,2023-01-01 13:39:15,2023-01-01,2023-01-01 21:39:15 UTC,Pacific Time (US & Canada),994810,emmaranthaceae,Emma,2023-01-01 22:29:46 UTC,2023-01-10 06:52:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145615155,https://inaturalist-open-data.s3.amazonaws.com/photos/250155016/medium.jpeg,,"",,2,0,false,2,"Borrego Springs, CA 92004, USA",33.3012194444,-116.3265138889,,,,,,,,false,gps,gps,Annual Evening Primrose,Oenothera deltoides deltoides,Annual Evening Primrose,Plantae,80073
145615204,4d4f8ac3-29dd-4867-b74d-496daecfcde1,2023-01-01 12:30:25-08:00,2023-01-01,2023-01-01 20:30:25 UTC,Pacific Time (US & Canada),2161367,macwhose,Susan MacWhorter,2023-01-01 22:30:29 UTC,2023-01-02 17:13:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145615204,https://inaturalist-open-data.s3.amazonaws.com/photos/250155095/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.224095,-116.46145,4,,,,4,,open,false,,,sugar bush,Rhus ovata,sugar bush,Plantae,64121
145615558,48860b02-4d98-4f65-a418-0c95893db905,Sun Jan 01 2023 14:33:51 GMT-0800 (PST),2023-01-01,2023-01-01 22:33:51 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 22:35:06 UTC,2023-05-01 05:39:51 UTC,research,,https://www.inaturalist.org/observations/145615558,https://static.inaturalist.org/photos/250156953/medium.jpg,,"",Found in Quercus sp.,2,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8426858038,-117.0444875212,5,,,,5,,,false,,,Oyster Mushroom,Pleurotus ostreatus,Oyster Mushroom,Fungi,48494
145615979,cbb7f793-b197-4b80-b106-4048af5c4df9,2023-01-01 14:29:56-08:00,2023-01-01,2023-01-01 22:29:56 UTC,Pacific Time (US & Canada),1741852,psteffek,,2023-01-01 22:39:30 UTC,2024-06-08 20:51:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145615979,https://inaturalist-open-data.s3.amazonaws.com/photos/250156676/medium.jpg,,"","",2,0,false,3,"San Diego County, US-CA, US",32.6859264731,-116.9148759738,1031,,,,29066,obscured,,true,,,Mallows,Malva,Mallows,Plantae,55978
145616311,209eb93d-deb7-4554-a850-5dde841dbbe0,Sun Jan 01 2023 14:41:01 GMT-0800 (PST),2023-01-01,2023-01-01 22:41:01 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 22:43:01 UTC,2023-01-05 07:51:50 UTC,research,,https://www.inaturalist.org/observations/145616311,https://static.inaturalist.org/photos/250157896/medium.jpg,,"",Found growing in Quercus sp.,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8418780398,-117.0443149378,4,,,,4,,,false,,,western jack-o'-lantern,Omphalotus olivascens,western jack-o'-lantern,Fungi,67752
145616915,3ced67af-2056-422d-8458-9653b9dc8f7c,Sun Jan 01 2023 14:48:15 GMT-0800 (PST),2023-01-01,2023-01-01 22:48:15 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 22:51:09 UTC,2023-01-10 06:13:55 UTC,research,,https://www.inaturalist.org/observations/145616915,https://static.inaturalist.org/photos/250158839/medium.jpg,,"",Found in Quercus duff during rain,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8427665945,-117.0444201195,4,,,,4,,,false,,,Winter Russula,Russula cremoricolor,Winter Russula,Fungi,118187
145617364,37e96326-5aef-40be-accc-723aeea90f82,2023-01-01 14:19:31-08:00,2023-01-01,2023-01-01 22:19:31 UTC,Pacific Time (US & Canada),1540626,euglossa,Santiago Ramirez,2023-01-01 22:56:11 UTC,2023-01-02 17:12:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145617364,https://inaturalist-open-data.s3.amazonaws.com/photos/250159694/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.1860783333,-116.222,4,,,,4,,,false,,,Hairy Sand Verbena,Abronia villosa villosa,Hairy Sand Verbena,Plantae,50166
145617838,ee197e85-b54f-4ace-9ac0-93b356dcec01,2023-01-01 15:00:35-08:00,2023-01-01,2023-01-01 23:00:35 UTC,Pacific Time (US & Canada),4774256,megan1186,Megan Anderson,2023-01-01 23:03:13 UTC,2023-01-02 17:01:28 UTC,research,,https://www.inaturalist.org/observations/145617838,https://static.inaturalist.org/photos/250160524/medium.jpg,,"","",2,0,false,3,"Black Gold Rd, San Diego, CA, US",32.8861353267,-117.2474835535,3,,,,3,,,false,,,fennel,Foeniculum vulgare,fennel,Plantae,53052
145618213,fa9564e0-6c26-4907-a5ae-a3dbd800b19c,Sun Jan 01 2023 15:06:24 GMT-0800 (PST),2023-01-01,2023-01-01 23:06:24 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 23:08:21 UTC,2023-01-13 08:24:09 UTC,research,,https://www.inaturalist.org/observations/145618213,https://static.inaturalist.org/photos/250161348/medium.jpg,,"",Found in Quercus duff,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8431602614,-117.0442509,4,,,,4,,,false,,,oak-loving bolete,Xerocomellus dryophilus,oak-loving bolete,Fungi,438002
145618343,962d0e39-03d1-40b4-b383-7d8e6c9a1950,Sun Jan 01 2023 15:08:55 GMT-0800 (PST),2023-01-01,2023-01-01 23:08:55 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 23:10:30 UTC,2023-01-13 16:27:24 UTC,research,,https://www.inaturalist.org/observations/145618343,https://static.inaturalist.org/photos/250164050/medium.jpg,,"",On Quercus sp.,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8431474872,-117.0442467161,4,,,,4,,,false,,,hairy curtain crust,Stereum hirsutum,hairy curtain crust,Fungi,55501
145618712,470ab9b9-05e0-4ac1-8b29-1290d9f0794a,2023-01-01 15:11:27-08:00,2023-01-01,2023-01-01 23:11:27 UTC,Pacific Time (US & Canada),5278253,aaron_watson,Aaron Watson,2023-01-01 23:13:29 UTC,2023-01-14 03:34:35 UTC,research,,https://www.inaturalist.org/observations/145618712,https://static.inaturalist.org/photos/250162873/medium.jpg,,"","",2,0,false,3,"Questhaven Rd, San Marcos, CA, US",33.0809817184,-117.1653826443,9,,,,9,,,false,,,western jack-o'-lantern,Omphalotus olivascens,western jack-o'-lantern,Fungi,67752
145618754,66957658-f29a-4d53-a6c1-a34504b3952c,2023-01-01 14:00:29-08:00,2023-01-01,2023-01-01 22:00:29 UTC,Pacific Time (US & Canada),1540626,euglossa,Santiago Ramirez,2023-01-01 23:14:03 UTC,2023-01-02 17:01:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145618754,https://inaturalist-open-data.s3.amazonaws.com/photos/250163184/medium.jpg,,"","",3,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.1854033333,-116.2216716667,10,,,,10,,,false,,,Hairy Desertsunflower,Geraea canescens,Desert Sunflower,Plantae,77248
145618914,bdbcb657-5565-4b5a-a05f-260ec20b2f0e,2023/01/01 12:29 PM,2023-01-01,2023-01-01 20:29:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:45 UTC,2023-01-02 00:29:59 UTC,research,,https://www.inaturalist.org/observations/145618914,https://static.inaturalist.org/photos/250162549/medium.jpg,,"","",1,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,open,false,,,American White Pelican,Pelecanus erythrorhynchos,American White Pelican,Aves,4334
145618915,db3553dd-fa04-4611-9469-076797af5e0e,2023/01/01 12:25 PM,2023-01-01,2023-01-01 20:25:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:45 UTC,2023-01-02 01:43:24 UTC,research,,https://www.inaturalist.org/observations/145618915,https://static.inaturalist.org/photos/250162532/medium.jpg,,"","",1,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,open,false,,,Marbled Godwit,Limosa fedoa,Marbled Godwit,Aves,3954
145618917,cc2d3b6d-0e63-4252-9ce6-8365a8e95dbf,2023/01/01 12:25 PM,2023-01-01,2023-01-01 20:25:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:45 UTC,2023-01-02 00:29:56 UTC,research,,https://www.inaturalist.org/observations/145618917,https://static.inaturalist.org/photos/250162540/medium.jpg,,"","",1,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,open,false,,,American Wigeon,Mareca americana,American Wigeon,Aves,485176
145618918,0278e76a-045d-4503-bff8-bf384d18eda6,2023/01/01 12:31 PM,2023-01-01,2023-01-01 20:31:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:46 UTC,2023-01-02 21:39:38 UTC,research,,https://www.inaturalist.org/observations/145618918,https://static.inaturalist.org/photos/250162558/medium.jpg,,"","",2,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,open,false,,,Brant,Branta bernicla,Brant,Aves,7087
145618920,67180eeb-2295-4407-a7f3-f4ca28301de9,2023/01/01 12:40 PM,2023-01-01,2023-01-01 20:40:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:46 UTC,2023-01-02 21:39:54 UTC,research,,https://www.inaturalist.org/observations/145618920,https://static.inaturalist.org/photos/250162563/medium.jpg,,"","",2,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,open,false,,,Common Goldeneye,Bucephala clangula,Common Goldeneye,Aves,6990
145618922,e941f089-ac0c-4b0e-8386-8eaec28fe299,2023/01/01 1:36 PM,2023-01-01,2023-01-01 21:36:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:47 UTC,2026-04-04 21:16:49 UTC,research,,https://www.inaturalist.org/observations/145618922,https://static.inaturalist.org/photos/250162582/medium.jpeg,,"","",1,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,,false,,,Osprey,Pandion haliaetus,Osprey,Aves,116999
145618923,1bd27e55-037f-4105-a963-5e669f4cd87b,2023/01/01 1:25 PM,2023-01-01,2023-01-01 21:25:00 UTC,Pacific Time (US & Canada),612306,flapflapglide,Mandy Mathews,2023-01-01 23:16:47 UTC,2023-01-02 00:29:52 UTC,research,,https://www.inaturalist.org/observations/145618923,https://static.inaturalist.org/photos/250162574/medium.jpg,,"","",1,0,false,,"Mission Bay, San Diego, CA, USA",32.7602553551,-117.2090551557,1638,,,,1638,,,false,,,Black-necked Stilt,Himantopus mexicanus,Black-necked Stilt,Aves,4836
145619736,7c187ccb-6390-449e-b064-3ba6e8530d84,Sun Jan 01 2023 15:24:46 GMT-0800 (PST),2023-01-01,2023-01-01 23:24:46 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 23:25:48 UTC,2023-01-13 08:24:03 UTC,research,,https://www.inaturalist.org/observations/145619736,https://static.inaturalist.org/photos/250164417/medium.jpg,,"",Found in Quercus duff,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8436244512,-117.0443749522,4,,,,4,,,false,,,Oak-loving Trich,Tricholoma dryophilum,Oak-loving Trich,Fungi,67345
145619920,38a8e4dd-d8ac-477d-a46b-01304bf95277,Sun Jan 01 2023 15:25:54 GMT-0800 (PST),2023-01-01,2023-01-01 23:25:54 UTC,Pacific Time (US & Canada),3836940,n8baz,n8baz,2023-01-01 23:27:57 UTC,2023-01-13 16:33:56 UTC,research,,https://www.inaturalist.org/observations/145619920,https://static.inaturalist.org/photos/250164604/medium.jpg,,"",Found in Quercus duff,1,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8436250061,-117.0443513439,4,,,,4,,,false,,,golden milkcap,Lactarius alnicola,golden milkcap,Fungi,54599
145620214,4f8fbc7f-dea0-414d-8c04-8d17e5c81a77,2023-01-01 15:31:23-08:00,2023-01-01,2023-01-01 23:31:23 UTC,Pacific Time (US & Canada),5278253,aaron_watson,Aaron Watson,2023-01-01 23:32:11 UTC,2024-01-19 19:47:30 UTC,research,,https://www.inaturalist.org/observations/145620214,https://static.inaturalist.org/photos/250165884/medium.jpg,,"","",2,0,false,3,"Questhaven Rd, San Marcos, CA, US",33.0833699741,-117.1655122285,7,,,,7,,,false,,,Blewit,Collybia nuda,Blewit,Fungi,1525548
145620306,b1f8e36f-2779-458b-92b0-b77b1c56cd23,Sun Jan 01 2023 15:33:53 GMT -0800 (PST),2023-01-01,2023-01-01 23:33:53 UTC,Pacific Time (US & Canada),2198219,pipethefunk,"",2023-01-01 23:34:03 UTC,2023-01-02 17:01:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145620306,https://inaturalist-open-data.s3.amazonaws.com/photos/250165345/medium.jpeg,,"",,2,0,false,333,San Diego,32.9116821289,-117.0811920166,48,,,,48,,open,false,,,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009
